origin_data_source_category_id,target_data_source_category_id,origin_data_source_category_size,target_data_source_category_size,size_change
1076477,1013707431,10107588,0,0
1076478,1013707371,5754228,0,0
1076479,1013707301,5584296,0,0
1076480,1013704411,9704484,0,0
1076481,1013704371,10411956,0,0
1076482,1013707241,11380956,0,0
1076483,1013707271,11655132,0,0
1076484,1013707201,10349124,0,0
1076485,1013707311,10081068,0,0
1076486,1013704451,10405428,0,0
1076487,1013704481,4781760,0,0
1076488,1013707331,9857280,0,0
1076489,1013704421,10847700,0,0
1076490,1013707211,5895804,0,0
1076491,1013707321,10195716,0,0
1076492,1013704461,9826680,0,0
1076493,1013704491,10128804,0,0
1076494,1013707341,8323200,0,0
1076495,1013704431,10245084,0,0
1076496,1013704381,10446840,0,0
1076497,1013707251,6823596,0,0
1076498,1013707281,8343192,0,0
1076499,1013707221,11789364,0,0
1076500,1013707261,11725308,0,0
1076501,1013707291,8641440,0,0
1076502,1013707231,10859736,0,0
1077802,1013830031,9930516,0,0
1077803,1013830011,10314036,0,0
1077804,1013829991,9725088,0,0
1077805,1013830061,9697344,0,0
1077806,1013830021,9681024,0,0
1077807,1013830091,10043736,0,0
1077808,1013830071,6233628,0,0
1077809,1013830081,9286080,0,0
1077810,1013830001,10143084,0,0
1077811,1013830101,10345860,0,0
1077812,1013829861,9608196,0,0
1077813,1013829941,9898488,0,0
1077814,1013829901,7389288,0,0
1077815,1013829811,10453776,0,0
1077816,1013829951,10659408,0,0
1077817,1013829921,11133300,0,0
1077818,1013829841,10402164,0,0
1077819,1013829831,9907668,0,0
1077820,1013829911,10073112,0,0
1077821,1013829821,8366448,0,0
1077822,1013829881,8158368,0,0
1077823,1013829871,10431540,0,0
1077824,1013829851,10382988,0,0
1077825,1013829931,9762012,0,0
1077826,1013829891,10256304,0,0
1077827,1013829691,8470488,0,0
1077828,1013829781,9817704,0,0
1077829,1013829801,9725088,0,0
1077830,1013829671,9755280,0,0
1077831,1013829661,10280784,0,0
1077832,1013829731,9667356,0,0
1077833,1013829701,10805064,0,0
1077834,1013829791,10675320,0,0
1077835,1013829761,10759368,0,0
1077836,1013829771,10434192,0,0
1077837,1013829721,10391760,0,0
1077838,1013829711,6544524,0,0
1077839,1013829751,6422736,0,0
1077840,1013829681,9746100,0,0
1077841,1013829741,10101060,0,0
1077842,1013829511,6696504,0,0
1077843,1013829581,9495588,0,0
1077844,1013829561,9723048,0,0
1077845,1013829531,10048224,0,0
1077846,1013829631,9608604,0,0
1077847,1013829591,10321788,0,0
1077848,1013829621,10794864,0,0
1077849,1013829641,9716112,0,0
1077850,1013829571,10998456,0,0
1077851,1013829541,9241404,0,0
1077852,1013829521,9943164,0,0
1077853,1013829601,9639816,0,0
1077854,1013829551,11085564,0,0
1077855,1013829651,10369524,0,0
1077856,1013829611,10419504,0,0
1077857,1013829361,10489476,0,0
1077858,1013829441,9528432,0,0
1077859,1013829421,10256100,0,0
1077860,1013829491,9983556,0,0
1077861,1013829401,9287712,0,0
1077862,1013829481,10175520,0,0
1077863,1013829371,10309548,0,0
1077864,1013829451,10102896,0,0
1077865,1013829431,6734244,0,0
1077866,1013829391,9796284,0,0
1077867,1013829381,9724476,0,0
1077868,1013829471,9762624,0,0
1077869,1013829411,6355824,0,0
1077870,1013829461,10026192,0,0
1077871,1013829501,9792204,0,0
1077872,1013829231,10045572,0,0
1077873,1013829221,10691436,0,0
1077874,1013829311,9624108,0,0
1077875,1013829261,10143696,0,0
1077876,1013829241,10267932,0,0
1077877,1013829331,10583520,0,0
1077878,1013829211,11512332,0,0
1077879,1013829291,9521088,0,0
1077880,1013829341,10610856,0,0
1077881,1013829271,9745692,0,0
1077882,1013829251,7946616,0,0
1077883,1013829321,9493752,0,0
1077884,1013829351,11024772,0,0
1077885,1013829301,10504776,0,0
1077886,1013829281,9657156,0,0
1077887,1013829101,10022112,0,0
1077888,1013829081,10239780,0,0
1077889,1013829161,9829128,0,0
1077890,1013829061,9741816,0,0
1077891,1013829201,9834840,0,0
1077892,1013829151,8500068,0,0
1077893,1013829111,9822804,0,0
1077894,1013829091,9805668,0,0
1077895,1013829171,10222032,0,0
1077896,1013829141,9765888,0,0
1077897,1013829121,9904200,0,0
1077898,1013829181,9740388,0,0
1077899,1013829071,10380540,0,0
1077900,1013829131,9736104,0,0
1077901,1013829191,10081680,0,0
1077902,1013828911,9631044,0,0
1077903,1013828981,9543732,0,0
1077904,1013829021,7214256,0,0
1077905,1013828931,9919296,0,0
1077906,1013829041,9848712,0,0
1077907,1013828991,9921540,0,0
1077908,1013828971,8921940,0,0
1077909,1013828951,10021296,0,0
1077910,1013829031,9145524,0,0
1077911,1013828941,9791592,0,0
1077912,1013828921,10507224,0,0
1077913,1013829001,10263648,0,0
1077914,1013829051,10006608,0,0
1077915,1013828961,10440516,0,0
1077916,1013829011,9687960,0,0
1077917,1013828761,10104120,0,0
1077918,1013828821,9897876,0,0
1077919,1013828811,9833004,0,0
1077920,1013828801,9974580,0,0
1077921,1013828791,10488252,0,0
1077922,1013828851,9219984,0,0
1077923,1013828771,10084332,0,0
1077924,1013828831,4858668,0,0
1077925,1013828861,9761808,0,0
1077926,1013828901,10749984,0,0
1077927,1013828781,10316280,0,0
1077928,1013828891,10458672,0,0
1077929,1013828881,3852540,0,0
1077930,1013828841,9537204,0,0
1077931,1013828871,10224276,0,0
1078358,1013844271,10675116,0,0
1078647,1013847731,1953504,0,0
1078648,1013847711,1911888,0,0
1078649,1013847721,1880064,0,0
1081349,1014106361,0,0,0
1081350,1014106271,0,0,0
1081351,1014106391,0,0,0
1081352,1014106331,0,0,0
1081353,1014106261,0,0,0
1081354,1014106311,0,0,0
1081355,1014106371,0,0,0
1081356,1014106291,0,0,0
1081357,1014106341,0,0,0
1081358,1014106401,0,0,0
1081359,1014106281,0,0,0
1081360,1014106321,0,0,0
1081361,1014106381,0,0,0
1081362,1014106301,0,0,0
1081363,1014106351,0,0,0
1081364,1014106241,0,0,0
1081365,1014106131,0,0,0
1081366,1014106221,0,0,0
1081367,1014106181,0,0,0
1081368,1014106111,0,0,0
1081369,1014106161,0,0,0
1081370,1014106251,0,0,0
1081371,1014106141,0,0,0
1081372,1014106231,0,0,0
1081373,1014106191,0,0,0
1081374,1014106121,0,0,0
1081375,1014106171,0,0,0
1081376,1014106211,0,0,0
1081377,1014106151,0,0,0
1081378,1014106201,0,0,0
1081519,1014132211,1895772,0,0
1081520,1014132271,1872924,0,0
1081521,1014132291,1965336,0,0
1081525,1014132221,2089572,0,0
1081526,1014132301,2044284,0,0
1081527,1014132241,2038980,0,0
1081528,1014132321,2005116,0,0
1081529,1014132281,2003076,0,0
1081530,1014132311,2085288,0,0
1081531,1014132231,1976148,0,0
1081533,1014132251,2029188,0,0
1081868,1014132151,1948404,0,0
1081869,1014132071,2216256,0,0
1081870,1014132181,2208096,0,0
1081871,1014132121,1962888,0,0
1081872,1014132111,2037756,0,0
1081873,1014132141,2064480,0,0
1081874,1014132161,2222172,0,0
1081875,1014132081,2052036,0,0
1081876,1014132131,2162196,0,0
1081877,1014132201,2055300,0,0
1081878,1014132101,2309688,0,0
1081879,1014132191,2245836,0,0
1081880,1014132171,2277864,0,0
1081881,1014132091,2067948,0,0
1083307,1014696131,2064684,0,0
1083308,1014696201,2179740,0,0
1083310,1014696151,1993284,0,0
1083311,1014696161,1988796,0,0
1083314,1014696211,2103036,0,0
1083315,1014696181,2130372,0,0
1083316,1014696231,2058972,0,0
1085855,1014792791,2108544,0,0
1085856,1014792781,2116908,0,0
1085857,1014792771,1981452,0,0
1085924,1014897521,2075088,0,0
1085967,1014897531,1489200,0,0
1102460,1014910351,2175456,0,0
1102461,1014910391,2113848,0,0
1102462,1014910421,2025516,0,0
1102463,1014910331,2020824,0,0
1102464,1014910371,2063664,0,0
1102465,1014910401,1935960,0,0
1102466,1014910341,2363544,0,0
1102467,1014910381,2361912,0,0
1102468,1014910411,2064888,0,0
1102469,1014910361,1989204,0,0
1104000,1015101081,2081820,0,0
1104005,1015101051,1980840,0,0
1104384,1015105061,1956768,0,0
1104385,1015105081,1955136,0,0
1104386,1015105101,1963296,0,0
1104387,1015105071,2025312,0,0
1104388,1015105091,1943712,0,0
1105692,1015194911,932892,0,0
1105693,1015195011,863328,0,0
1105694,1015195061,884340,0,0
1105695,1015195111,874956,0,0
1105696,1015195261,853332,0,0
1105697,1015194851,836196,0,0
1105698,1015195211,897192,0,0
1105699,1015195161,911676,0,0
1105700,1015194861,888216,0,0
1105701,1015195221,911472,0,0
1105702,1015195171,939012,0,0
1105703,1015194971,898416,0,0
1105704,1015194921,917184,0,0
1105705,1015195021,839460,0,0
1105706,1015195071,848436,0,0
1105707,1015195121,852924,0,0
1105708,1015195271,926160,0,0
1105709,1015194871,875364,0,0
1105710,1015194931,791520,0,0
1105711,1015195031,939216,0,0
1105712,1015195081,766836,0,0
1105713,1015195131,832320,0,0
1105714,1015195281,847416,0,0
1105715,1015194881,863124,0,0
1105716,1015195231,794988,0,0
1105717,1015195181,1091604,0,0
1105718,1015194981,830892,0,0
1105719,1015194941,923712,0,0
1105720,1015195291,899232,0,0
1105721,1015194891,1012044,0,0
1105722,1015195241,946764,0,0
1105723,1015195191,797844,0,0
1105724,1015194991,798456,0,0
1105725,1015194951,796824,0,0
1105726,1015195041,806004,0,0
1105727,1015195091,789480,0,0
1105728,1015195141,898620,0,0
1105729,1015195301,875160,0,0
1105730,1015195001,873732,0,0
1105731,1015194961,888624,0,0
1105732,1015195051,830484,0,0
1105733,1015195101,872916,0,0
1105734,1015195151,868428,0,0
1105735,1015195311,850272,0,0
1105736,1015194901,829056,0,0
1105737,1015195251,808656,0,0
1105738,1015195201,801720,0,0
272836,1013717101,0,0,0
272968,1003526479,0,0,0
273100,1003526499,271728,0,0
273199,1003526509,0,0,0
273232,1003526519,0,0,0
273265,1003526529,0,0,0
273298,1003526539,0,0,0
276246,1003526559,425952,0,0
276256,1003526569,329460,0,0
276267,1003526579,0,0,0
276277,1003526589,267240,0,0
276287,1003526599,490212,0,0
276297,1003526609,0,0,0
276318,1003526619,0,0,0
276732,1013693031,0,0,0
280013,1013717061,0,0,0
280017,1013693041,0,0,0
289652,1003526629,0,0,0
307729,1003526639,1224,0,0
308131,1003526699,0,0,0
308164,1003526709,0,0,0
308197,1003526719,0,0,0
308263,1003526739,298860,0,0
308296,1003526749,0,0,0
308329,1010974431,0,0,0
308461,1003526789,0,0,0
308494,1003526799,0,0,0
308527,1003526809,210936,0,0
308560,1003526819,305388,0,0
308593,1003526829,0,0,0
311434,1014948411,0,0,0
311452,1010970021,0,0,0
311780,1003526839,271320,0,0
313372,1003527009,0,0,0
315865,1010187221,0,0,0
318044,1003527019,0,0,0
319875,1003527029,234600,0,0
327923,1003527049,0,0,0
327989,1003527059,0,0,0
328022,1003527069,254388,0,0
328022,1003540149,254388,0,0
328055,1003527079,348024,0,0
328088,1003527089,0,0,0
328121,1003527099,0,0,0
328155,1003527109,0,0,0
328221,1003527129,0,0,0
328254,1003527139,0,0,0
328353,1003527169,0,0,0
328386,1003527179,0,0,0
328452,1003527199,0,0,0
328521,1003527209,0,0,0
332692,1003527219,0,0,0
333464,1003527229,0,0,0
334123,1003527239,0,0,0
336406,1003527289,0,0,0
341884,1003527329,341700,0,0
341917,1003527339,0,0,0
342887,1003527349,0,0,0
343256,1003527359,327828,0,0
344403,1003527369,0,0,0
345912,1003527389,0,0,0
345925,1003527399,320484,0,0
345935,1010974441,0,0,0
345939,1010969871,0,0,0
345945,1003527419,0,0,0
348497,1003527469,0,0,0
349489,1003973299,0,0,0
349701,1003527479,0,0,0
350917,1003527519,0,0,0
351432,1003527539,0,0,0
351810,1003527559,0,0,0
352545,1003527569,533052,0,0
352586,1003527579,0,0,0
352676,1003527589,295392,0,0
352686,1003527599,0,0,0
352696,1003527609,0,0,0
352706,1003527619,319056,0,0
353321,1003527629,0,0,0
353331,1003527639,0,0,0
353341,1003527649,0,0,0
353351,1003527659,0,0,0
353371,1003527669,255000,0,0
353421,1003527719,0,0,0
353431,1003527729,0,0,0
353451,1003527749,0,0,0
353481,1003527759,0,0,0
353533,1003527779,0,0,0
353563,1003527809,0,0,0
353573,1003527819,0,0,0
353657,1003527829,0,0,0
356323,1003527859,0,0,0
357365,1003527869,0,0,0
357378,1003527879,0,0,0
357399,1003527889,0,0,0
359458,1003527919,0,0,0
359468,1003527929,0,0,0
359478,1003527939,0,0,0
359490,1003527949,0,0,0
359521,1010974461,0,0,0
359525,1010969991,0,0,0
360244,1003527969,0,0,0
361331,1003527979,0,0,0
362499,1003528019,0,0,0
364435,1003528029,0,0,0
364451,1003528039,233172,0,0
365897,1003528079,0,0,0
368298,1003528099,0,0,0
368348,1003528119,0,0,0
368358,1003528129,78540,0,0
368388,1003528139,276216,0,0
369518,1003528159,432480,0,0
372639,1003528179,0,0,0
372766,1003528189,0,0,0
374966,1003528199,0,0,0
375140,1003528209,273768,0,0
377409,1003528319,261324,0,0
378802,1003528329,0,0,0
378808,1003528339,0,0,0
378826,1003528349,0,0,0
384670,1003528439,0,0,0
384694,1003528479,0,0,0
384736,1003528529,0,0,0
384742,1003528539,0,0,0
384748,1003528549,0,0,0
384754,1003528559,0,0,0
384760,1003528569,0,0,0
384790,1003528609,0,0,0
384802,1003528619,0,0,0
384826,1003528639,0,0,0
384838,1003528659,0,0,0
384844,1003528669,0,0,0
386617,1003528749,386580,0,0
386863,1003528759,0,0,0
386870,1003528769,0,0,0
387715,1003528789,0,0,0
387721,1003528799,0,0,0
387749,1003528809,0,0,0
387755,1003528819,0,0,0
387761,1003528829,0,0,0
390003,1003528849,273156,0,0
391134,1003528859,251124,0,0
392258,1003528869,0,0,0
392946,1003528879,1428,0,0
394652,1003528889,0,0,0
398861,1003528899,345372,0,0
398873,1010974481,0,0,0
398877,1010969941,0,0,0
398891,1003528919,0,0,0
401476,1003528929,248472,0,0
401482,1003528939,0,0,0
401488,1003528949,0,0,0
402230,1003528959,307020,0,0
402478,1003528969,228888,0,0
402866,1003528979,0,0,0
402872,1003528989,0,0,0
403375,1003528999,0,0,0
404725,1003529009,0,0,0
404727,1003529029,1748688,0,0
404728,1003529039,0,0,0
404729,1003529049,0,0,0
404730,1003529059,0,0,0
404732,1003529079,0,0,0
404736,1004645869,0,0,0
404737,1003529089,0,0,0
404743,1003529149,0,0,0
404744,1003529159,0,0,0
404745,1003529169,0,0,0
404747,1003529189,1690956,0,0
404748,1003529199,0,0,0
404749,1010955581,0,0,0
404752,1003529239,1811928,0,0
404753,1003529249,0,0,0
404754,1003529259,1830696,0,0
404770,1003529409,0,0,0
404772,1003529419,1634856,0,0
404774,1003529439,0,0,0
404775,1003529449,0,0,0
404777,1003529459,0,0,0
404778,1003529469,0,0,0
404779,1003529479,0,0,0
404784,1003529529,0,0,0
404788,1003529569,3060204,0,0
404788,1003542619,3060204,0,0
404789,1003529579,0,0,0
404789,1003542629,0,0,0
404790,1003529589,0,0,0
404791,1003529599,1913928,0,0
404793,1003529609,0,0,0
404795,1003529629,0,0,0
404801,1003529679,2726664,0,0
404802,1003529689,0,0,0
404803,1003529699,0,0,0
404808,1003529749,0,0,0
404809,1003529759,0,0,0
404810,1003529769,0,0,0
404811,1003529779,0,0,0
404813,1003529799,0,0,0
404814,1003529809,0,0,0
404819,1003529859,0,0,0
404820,1003529869,0,0,0
404821,1003529879,1623840,0,0
404822,1003529889,0,0,0
404825,1003529919,0,0,0
404826,1003529929,41820,0,0
404827,1003529939,0,0,0
404828,1003529949,37332,0,0
404830,1003529959,0,0,0
404832,1003529979,0,0,0
404833,1003529989,0,0,0
404834,1003529999,0,0,0
404835,1003530009,0,0,0
404837,1003530029,0,0,0
404838,1003530039,2356404,0,0
404842,1003530079,0,0,0
404845,1003530099,0,0,0
404848,1003530119,0,0,0
404849,1003530129,2940048,0,0
404852,1003530149,0,0,0
404860,1003530229,0,0,0
404862,1003530249,0,0,0
404864,1003530269,0,0,0
404870,1003530319,0,0,0
404871,1003530329,0,0,0
404872,1003530339,0,0,0
404873,1003530349,0,0,0
404874,1003530359,0,0,0
404879,1003530399,0,0,0
404881,1003530409,0,0,0
404884,1003530429,0,0,0
404886,1003530449,0,0,0
404887,1003530459,0,0,0
405465,1003530539,0,0,0
410590,1003530549,289272,0,0
410872,1003530559,0,0,0
413892,1003530569,0,0,0
414737,1003530579,0,0,0
414743,1003530589,0,0,0
415100,1003530599,0,0,0
415104,1010187231,0,0,0
415106,1003530609,444720,0,0
415112,1003530619,0,0,0
417298,1003530629,0,0,0
417763,1003530659,0,0,0
417764,1003530669,2681988,0,0
417764,1003543719,2681988,0,0
417767,1003530699,0,0,0
417768,1003530709,0,0,0
417770,1003530729,0,0,0
417771,1003530739,0,0,0
417772,1003530749,0,0,0
417773,1003530759,0,0,0
417774,1003530769,2105484,0,0
417775,1003530779,0,0,0
417777,1003530799,0,0,0
417778,1003530809,3049800,0,0
417782,1003530849,0,0,0
421130,1003530969,0,0,0
421131,1003530979,2111400,0,0
421132,1003530989,3556128,0,0
421134,1003530999,0,0,0
421135,1003531009,1792344,0,0
421136,1003531019,2686476,0,0
421137,1003531029,0,0,0
421143,1003531039,0,0,0
421145,1003531049,0,0,0
421146,1003531059,0,0,0
421147,1003531069,0,0,0
421152,1003972739,0,0,0
421157,1003531079,0,0,0
421158,1003531089,0,0,0
421162,1003531099,2065704,0,0
421164,1003531109,0,0,0
421165,1003531119,0,0,0
421168,1003531129,1827636,0,0
421169,1003531139,0,0,0
421170,1003531149,2054076,0,0
421175,1003531169,1726248,0,0
421195,1003531219,3844380,0,0
421209,1003531229,1571820,0,0
421213,1003531239,0,0,0
421216,1003531249,0,0,0
421218,1003531259,0,0,0
421221,1003531269,1792548,0,0
421222,1010955601,0,0,0
421223,1003531289,0,0,0
421224,1003531299,0,0,0
421225,1003531309,2269092,0,0
421226,1003531319,0,0,0
421228,1003531329,0,0,0
421231,1003531339,0,0,0
421240,1003531359,2334168,0,0
421242,1003531369,0,0,0
421243,1003531379,0,0,0
421255,1003531399,0,0,0
421260,1003531419,0,0,0
421261,1003531429,0,0,0
421262,1003531439,0,0,0
421265,1003531449,1730940,0,0
421266,1003531459,1887408,0,0
421268,1003531469,0,0,0
421269,1003531479,27540,0,0
421270,1003531489,0,0,0
421276,1003531499,2078148,0,0
421278,1010955611,0,0,0
421281,1003531519,0,0,0
421291,1003531529,1637304,0,0
421292,1003531539,0,0,0
421293,1003531549,0,0,0
421295,1003531559,1803156,0,0
421296,1003531569,1561008,0,0
421297,1003531579,0,0,0
421298,1003531589,0,0,0
421298,1003544609,0,0,0
421313,1003531619,1749096,0,0
421316,1003531629,0,0,0
421319,1003531639,0,0,0
421321,1003531649,0,0,0
421322,1003531659,0,0,0
421323,1003531669,0,0,0
421324,1003531679,2507160,0,0
421325,1003531689,0,0,0
421329,1003531699,0,0,0
421852,1003531709,0,0,0
421992,1003531719,0,0,0
424114,1003531729,0,0,0
427017,1003531739,0,0,0
427026,1003531749,0,0,0
427048,1003531759,0,0,0
431490,1003531769,0,0,0
431496,1003531779,0,0,0
432798,1003531789,0,0,0
435487,1003531799,0,0,0
435505,1003531819,0,0,0
437783,1003531859,0,0,0
440497,1003531869,0,0,0
440507,1003531879,0,0,0
444795,1003531889,0,0,0
444801,1003531899,255816,0,0
444807,1003531909,0,0,0
444819,1003531919,0,0,0
444825,1003531929,0,0,0
444831,1003531939,0,0,0
445833,1003531949,0,0,0
448051,1003531959,0,0,0
449956,1003531969,0,0,0
450299,1003531979,1686672,0,0
451130,1003531989,0,0,0
452153,1003531999,3468,0,0
454766,1003532009,0,0,0
454770,1003532019,0,0,0
454771,1003532029,427992,0,0
454775,1003532039,2338044,0,0
454782,1003973439,0,0,0
454786,1003972799,0,0,0
454787,1003532049,0,0,0
454791,1003532059,0,0,0
454792,1003532069,0,0,0
454796,1003532079,0,0,0
455298,1003532089,0,0,0
455302,1003532099,0,0,0
455315,1003532109,0,0,0
455321,1003532119,0,0,0
460490,1003532129,0,0,0
460496,1003532139,0,0,0
460496,1004936839,0,0,0
460864,1003532149,0,0,0
460870,1003532159,0,0,0
460871,1003532169,0,0,0
460875,1003532179,0,0,0
460876,1003532189,0,0,0
460880,1003532199,0,0,0
462186,1003532209,0,0,0
462190,1003532219,0,0,0
462720,1003532229,0,0,0
462731,1003532239,0,0,0
462740,1003532249,2619360,0,0
462751,1003532259,0,0,0
462753,1003532269,0,0,0
462757,1003532279,0,0,0
462760,1003532289,0,0,0
462761,1003532299,0,0,0
462762,1003532309,0,0,0
462765,1003532319,0,0,0
462768,1003532339,0,0,0
462773,1003532349,0,0,0
462774,1003532359,0,0,0
462776,1003532369,0,0,0
462778,1003532379,0,0,0
462779,1003532389,0,0,0
462780,1003532399,0,0,0
462781,1003532409,0,0,0
462783,1003532419,0,0,0
462785,1003532429,0,0,0
462787,1003532439,0,0,0
464302,1003532449,0,0,0
464307,1003532459,0,0,0
464308,1003532469,0,0,0
464313,1003532479,0,0,0
464319,1003532489,0,0,0
464323,1003532499,0,0,0
464356,1003532509,399840,0,0
470176,1003532519,0,0,0
470180,1003532529,0,0,0
470565,1003532539,0,0,0
470569,1003532549,0,0,0
470707,1003532559,3027972,0,0
477823,1003532589,0,0,0
477827,1003532599,0,0,0
478457,1003985439,0,0,0
478461,1003985449,0,0,0
478462,1010974491,0,0,0
478466,1010955621,0,0,0
